,level_0,index,Unnamed: 0,Subject,Tissue,VGene,All,All_N,All_S,CDR1,CDR1_N,CDR1_S,CDR2,CDR2_N,CDR2_S,CDR1_len,CDR2_len,FR1_FR3_len,14aa_CDR1,All_mut,All_N_mut,All_S_mut,CDR1_mut,CDR1_N_mut,CDR1_S_mut,CDR2_mut,CDR2_N_mut,CDR2_S_mut,Dn/Ds_CDR1,Dn/Ds_All
92,3652,3667,3667,sloth-bear,spleen,sloth_bear_IGLV_23,33,26,7,7,7,0,2,2,0,42,9,286,14 aa CDR1,0.11538461538461539,0.09090909090909091,0.024475524475524476,0.16666666666666666,0.16666666666666666,0.0,0.2222222222222222,0.2222222222222222,0.0,,1.857142857142857
93,3671,3686,3686,sloth-bear,spleen,sloth_bear_IGLV_23,18,15,3,1,1,0,1,0,1,42,9,286,14 aa CDR1,0.06293706293706294,0.05244755244755245,0.01048951048951049,0.023809523809523808,0.023809523809523808,0.0,0.1111111111111111,0.0,0.1111111111111111,,2.5
94,3683,3698,3698,sloth-bear,spleen,sloth_bear_IGLV_23,25,18,7,2,2,0,1,1,0,42,9,286,14 aa CDR1,0.08741258741258741,0.06293706293706294,0.024475524475524476,0.047619047619047616,0.047619047619047616,0.0,0.1111111111111111,0.1111111111111111,0.0,,1.2857142857142858
95,3686,3701,3701,sloth-bear,spleen,sloth_bear_IGLV_23,18,16,2,4,2,2,0,0,0,42,9,286,14 aa CDR1,0.06293706293706294,0.055944055944055944,0.006993006993006993,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.5,4.0
96,3694,3709,3709,sloth-bear,spleen,sloth_bear_IGLV_23,9,8,1,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.03146853146853147,0.027972027972027972,0.0034965034965034965,0.0,0.0,0.0,0.0,0.0,0.0,,4.0
97,3736,3751,3751,sloth-bear,spleen,sloth_bear_IGLV_23,49,41,8,9,8,1,3,3,0,42,9,286,14 aa CDR1,0.17132867132867133,0.14335664335664336,0.027972027972027972,0.21428571428571427,0.19047619047619047,0.023809523809523808,0.3333333333333333,0.3333333333333333,0.0,4.0,2.5625
98,3763,3778,3778,sloth-bear,spleen,sloth_bear_IGLV_23,26,23,3,3,3,0,2,2,0,42,9,286,14 aa CDR1,0.09090909090909091,0.08041958041958042,0.01048951048951049,0.07142857142857142,0.07142857142857142,0.0,0.2222222222222222,0.2222222222222222,0.0,,3.833333333333333
99,3824,3839,3839,sloth-bear,spleen,sloth_bear_IGLV_23,21,14,7,5,3,2,0,0,0,42,9,286,14 aa CDR1,0.07342657342657342,0.04895104895104895,0.024475524475524476,0.11904761904761904,0.07142857142857142,0.047619047619047616,0.0,0.0,0.0,0.75,1.0
100,3839,3854,3854,sloth-bear,spleen,sloth_bear_IGLV_23,14,14,0,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.04895104895104895,0.04895104895104895,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,
101,3875,3890,3890,sloth-bear,spleen,sloth_bear_IGLV_23,28,21,7,5,5,0,0,0,0,42,9,286,14 aa CDR1,0.0979020979020979,0.07342657342657342,0.024475524475524476,0.11904761904761904,0.11904761904761904,0.0,0.0,0.0,0.0,,1.5
102,3919,3934,3934,sloth-bear,spleen,sloth_bear_IGLV_23,18,15,3,1,1,0,1,0,1,42,9,286,14 aa CDR1,0.06293706293706294,0.05244755244755245,0.01048951048951049,0.023809523809523808,0.023809523809523808,0.0,0.1111111111111111,0.0,0.1111111111111111,,2.5
103,3925,3940,3940,sloth-bear,spleen,sloth_bear_IGLV_23,35,27,8,4,3,1,1,1,0,42,9,286,14 aa CDR1,0.12237762237762238,0.0944055944055944,0.027972027972027972,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,1.5,1.6875
104,3934,3949,3949,sloth-bear,spleen,sloth_bear_IGLV_23,23,17,6,2,2,0,0,0,0,42,9,286,14 aa CDR1,0.08041958041958042,0.05944055944055944,0.02097902097902098,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,1.4166666666666667
105,3950,3965,3965,sloth-bear,spleen,sloth_bear_IGLV_23,24,19,5,4,4,0,1,1,0,42,9,286,14 aa CDR1,0.08391608391608392,0.06643356643356643,0.017482517482517484,0.09523809523809523,0.09523809523809523,0.0,0.1111111111111111,0.1111111111111111,0.0,,1.9
106,4004,4019,4019,sloth-bear,spleen,sloth_bear_IGLV_23,20,19,1,4,4,0,1,1,0,42,9,286,14 aa CDR1,0.06993006993006994,0.06643356643356643,0.0034965034965034965,0.09523809523809523,0.09523809523809523,0.0,0.1111111111111111,0.1111111111111111,0.0,,9.5
107,4010,4025,4025,sloth-bear,spleen,sloth_bear_IGLV_23,31,24,7,1,1,0,0,0,0,42,9,280,14 aa CDR1,0.11071428571428571,0.08571428571428572,0.025,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,1.714285714285714
108,4031,4046,4046,sloth-bear,spleen,sloth_bear_IGLV_23,21,18,3,3,3,0,3,3,0,42,9,286,14 aa CDR1,0.07342657342657342,0.06293706293706294,0.01048951048951049,0.07142857142857142,0.07142857142857142,0.0,0.3333333333333333,0.3333333333333333,0.0,,3.0
109,4037,4052,4052,sloth-bear,spleen,sloth_bear_IGLV_23,13,13,0,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.045454545454545456,0.045454545454545456,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,
110,4045,4060,4060,sloth-bear,spleen,sloth_bear_IGLV_23,17,16,1,1,1,0,1,1,0,42,9,286,14 aa CDR1,0.05944055944055944,0.055944055944055944,0.0034965034965034965,0.023809523809523808,0.023809523809523808,0.0,0.1111111111111111,0.1111111111111111,0.0,,8.0
111,4068,4083,4083,sloth-bear,spleen,sloth_bear_IGLV_23,27,19,8,5,5,0,1,1,0,42,9,286,14 aa CDR1,0.0944055944055944,0.06643356643356643,0.027972027972027972,0.11904761904761904,0.11904761904761904,0.0,0.1111111111111111,0.1111111111111111,0.0,,1.1875
112,4092,4107,4107,sloth-bear,spleen,sloth_bear_IGLV_23,17,14,3,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.05944055944055944,0.04895104895104895,0.01048951048951049,0.0,0.0,0.0,0.0,0.0,0.0,,2.333333333333333
113,4249,4264,4264,sloth-bear,spleen,sloth_bear_IGLV_23,23,22,1,3,3,0,0,0,0,42,9,286,14 aa CDR1,0.08041958041958042,0.07692307692307693,0.0034965034965034965,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,,11.0
114,4316,4331,4331,sloth-bear,spleen,sloth_bear_IGLV_23,17,14,3,1,1,0,0,0,0,42,9,285,14 aa CDR1,0.05964912280701754,0.04912280701754386,0.010526315789473684,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,2.3333333333333335
115,4399,4414,4414,sloth-bear,spleen,sloth_bear_IGLV_23,19,15,4,3,1,2,0,0,0,42,9,286,14 aa CDR1,0.06643356643356643,0.05244755244755245,0.013986013986013986,0.07142857142857142,0.023809523809523808,0.047619047619047616,0.0,0.0,0.0,0.25,1.875
116,4451,4466,4466,sloth-bear,spleen,sloth_bear_IGLV_23,50,38,12,8,5,3,6,6,0,42,9,286,14 aa CDR1,0.17482517482517482,0.13286713286713286,0.04195804195804196,0.19047619047619047,0.11904761904761904,0.07142857142857142,0.6666666666666666,0.6666666666666666,0.0,0.8333333333333333,1.5833333333333333
117,4464,4479,4479,sloth-bear,spleen,sloth_bear_IGLV_23,27,21,6,6,6,0,2,2,0,42,9,286,14 aa CDR1,0.0944055944055944,0.07342657342657342,0.02097902097902098,0.14285714285714285,0.14285714285714285,0.0,0.2222222222222222,0.2222222222222222,0.0,,1.7499999999999998
118,4466,4481,4481,sloth-bear,spleen,sloth_bear_IGLV_23,29,24,5,3,3,0,1,1,0,42,9,286,14 aa CDR1,0.10139860139860139,0.08391608391608392,0.017482517482517484,0.07142857142857142,0.07142857142857142,0.0,0.1111111111111111,0.1111111111111111,0.0,,2.4000000000000004
119,4511,4526,4526,sloth-bear,spleen,sloth_bear_IGLV_23,20,15,5,0,0,0,2,2,0,42,9,286,14 aa CDR1,0.06993006993006994,0.05244755244755245,0.017482517482517484,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,,1.5
120,5127,5142,5142,sloth-bear,spleen,sloth_bear_IGLV_23,18,17,1,1,1,0,1,1,0,42,9,286,14 aa CDR1,0.06293706293706294,0.05944055944055944,0.0034965034965034965,0.023809523809523808,0.023809523809523808,0.0,0.1111111111111111,0.1111111111111111,0.0,,8.5
121,5157,5172,5172,sloth-bear,spleen,sloth_bear_IGLV_23,12,8,4,1,1,0,1,0,1,42,9,289,14 aa CDR1,0.04152249134948097,0.02768166089965398,0.01384083044982699,0.023809523809523808,0.023809523809523808,0.0,0.1111111111111111,0.0,0.1111111111111111,,1.0
122,5189,5205,5205,sloth-bear,spleen,sloth_bear_IGLV_23,16,14,2,1,0,1,0,0,0,42,9,286,14 aa CDR1,0.055944055944055944,0.04895104895104895,0.006993006993006993,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,3.4999999999999996
123,5204,5220,5220,sloth-bear,spleen,sloth_bear_IGLV_23,36,26,10,5,5,0,2,1,1,42,9,287,14 aa CDR1,0.1254355400696864,0.09059233449477352,0.03484320557491289,0.11904761904761904,0.11904761904761904,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,,1.2999999999999998
124,5220,5236,5236,sloth-bear,spleen,sloth_bear_IGLV_23,27,16,11,5,4,1,0,0,0,42,9,286,14 aa CDR1,0.0944055944055944,0.055944055944055944,0.038461538461538464,0.11904761904761904,0.09523809523809523,0.023809523809523808,0.0,0.0,0.0,2.0,0.7272727272727273
125,5242,5258,5258,sloth-bear,spleen,sloth_bear_IGLV_23,23,18,5,2,2,0,2,2,0,42,9,286,14 aa CDR1,0.08041958041958042,0.06293706293706294,0.017482517482517484,0.047619047619047616,0.047619047619047616,0.0,0.2222222222222222,0.2222222222222222,0.0,,1.8000000000000003
126,5292,5308,5308,sloth-bear,spleen,sloth_bear_IGLV_23,28,25,3,4,2,2,2,2,0,42,9,286,14 aa CDR1,0.0979020979020979,0.08741258741258741,0.01048951048951049,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.2222222222222222,0.2222222222222222,0.0,0.5,4.166666666666666
127,5340,5356,5356,sloth-bear,spleen,sloth_bear_IGLV_23,23,16,7,6,4,2,0,0,0,42,9,286,14 aa CDR1,0.08041958041958042,0.055944055944055944,0.024475524475524476,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,1.0,1.142857142857143
128,5360,5376,5376,sloth-bear,spleen,sloth_bear_IGLV_23,42,38,4,10,10,0,4,4,0,42,9,287,14 aa CDR1,0.14634146341463414,0.13240418118466898,0.013937282229965157,0.23809523809523808,0.23809523809523808,0.0,0.4444444444444444,0.4444444444444444,0.0,,4.749999999999999
129,5370,5386,5386,sloth-bear,spleen,sloth_bear_IGLV_23,18,15,3,2,2,0,0,0,0,42,9,285,14 aa CDR1,0.06315789473684211,0.05263157894736842,0.010526315789473684,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,2.5
130,5373,5389,5389,sloth-bear,spleen,sloth_bear_IGLV_23,18,17,1,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.06293706293706294,0.05944055944055944,0.0034965034965034965,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,8.5
131,5387,5403,5403,sloth-bear,spleen,sloth_bear_IGLV_23,27,20,7,6,6,0,2,1,1,42,9,286,14 aa CDR1,0.0944055944055944,0.06993006993006994,0.024475524475524476,0.14285714285714285,0.14285714285714285,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,,1.4285714285714286
132,5394,5410,5410,sloth-bear,spleen,sloth_bear_IGLV_23,18,15,3,2,2,0,0,0,0,42,9,286,14 aa CDR1,0.06293706293706294,0.05244755244755245,0.01048951048951049,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,2.5
133,5406,5422,5422,sloth-bear,spleen,sloth_bear_IGLV_23,24,20,4,2,2,0,1,1,0,42,9,286,14 aa CDR1,0.08391608391608392,0.06993006993006994,0.013986013986013986,0.047619047619047616,0.047619047619047616,0.0,0.1111111111111111,0.1111111111111111,0.0,,2.5
134,5411,5427,5427,sloth-bear,spleen,sloth_bear_IGLV_23,33,23,10,8,8,0,1,1,0,42,9,285,14 aa CDR1,0.11578947368421053,0.08070175438596491,0.03508771929824561,0.19047619047619047,0.19047619047619047,0.0,0.1111111111111111,0.1111111111111111,0.0,,1.1500000000000001
135,5422,5439,5439,sloth-bear,spleen,sloth_bear_IGLV_23,51,44,7,14,12,2,2,2,0,42,9,286,14 aa CDR1,0.17832167832167833,0.15384615384615385,0.024475524475524476,0.3333333333333333,0.2857142857142857,0.047619047619047616,0.2222222222222222,0.2222222222222222,0.0,3.0,3.1428571428571432
136,5426,5443,5443,sloth-bear,spleen,sloth_bear_IGLV_23,26,20,6,6,5,1,0,0,0,42,9,286,14 aa CDR1,0.09090909090909091,0.06993006993006994,0.02097902097902098,0.14285714285714285,0.11904761904761904,0.023809523809523808,0.0,0.0,0.0,2.5,1.6666666666666665
137,5463,5480,5480,sloth-bear,spleen,sloth_bear_IGLV_23,23,19,4,3,3,0,2,2,0,42,9,286,14 aa CDR1,0.08041958041958042,0.06643356643356643,0.013986013986013986,0.07142857142857142,0.07142857142857142,0.0,0.2222222222222222,0.2222222222222222,0.0,,2.375
138,5465,5482,5482,sloth-bear,spleen,sloth_bear_IGLV_23,17,13,4,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.05944055944055944,0.045454545454545456,0.013986013986013986,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,1.6249999999999998
139,5470,5487,5487,sloth-bear,spleen,sloth_bear_IGLV_23,12,9,3,1,1,0,1,1,0,42,9,287,14 aa CDR1,0.041811846689895474,0.0313588850174216,0.010452961672473868,0.023809523809523808,0.023809523809523808,0.0,0.1111111111111111,0.1111111111111111,0.0,,1.4999999999999998
140,5527,5544,5544,sloth-bear,spleen,sloth_bear_IGLV_23,39,33,6,3,3,0,1,1,0,42,9,287,14 aa CDR1,0.13588850174216027,0.11498257839721254,0.020905923344947737,0.07142857142857142,0.07142857142857142,0.0,0.1111111111111111,0.1111111111111111,0.0,,2.7499999999999996
141,5531,5548,5548,sloth-bear,spleen,sloth_bear_IGLV_23,28,18,10,2,1,1,1,0,1,42,9,286,14 aa CDR1,0.0979020979020979,0.06293706293706294,0.03496503496503497,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.1111111111111111,0.0,0.1111111111111111,0.5,0.9000000000000001
142,5610,5628,5628,sloth-bear,spleen,sloth_bear_IGLV_23,24,17,7,5,5,0,0,0,0,42,9,286,14 aa CDR1,0.08391608391608392,0.05944055944055944,0.024475524475524476,0.11904761904761904,0.11904761904761904,0.0,0.0,0.0,0.0,,1.2142857142857144
143,5652,5670,5670,sloth-bear,spleen,sloth_bear_IGLV_23,23,20,3,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.08041958041958042,0.06993006993006994,0.01048951048951049,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,3.333333333333333
144,5653,5671,5671,sloth-bear,spleen,sloth_bear_IGLV_23,35,23,12,5,5,0,2,1,1,42,9,286,14 aa CDR1,0.12237762237762238,0.08041958041958042,0.04195804195804196,0.11904761904761904,0.11904761904761904,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,,0.9583333333333333
145,5731,5749,5749,sloth-bear,spleen,sloth_bear_IGLV_23,22,21,1,3,3,0,1,1,0,42,9,286,14 aa CDR1,0.07692307692307693,0.07342657342657342,0.0034965034965034965,0.07142857142857142,0.07142857142857142,0.0,0.1111111111111111,0.1111111111111111,0.0,,10.499999999999998
146,5736,5754,5754,sloth-bear,spleen,sloth_bear_IGLV_23,21,17,4,2,2,0,3,3,0,42,9,286,14 aa CDR1,0.07342657342657342,0.05944055944055944,0.013986013986013986,0.047619047619047616,0.047619047619047616,0.0,0.3333333333333333,0.3333333333333333,0.0,,2.125
147,5791,5809,5809,sloth-bear,spleen,sloth_bear_IGLV_23,38,29,9,6,6,0,1,1,0,42,9,286,14 aa CDR1,0.13286713286713286,0.10139860139860139,0.03146853146853147,0.14285714285714285,0.14285714285714285,0.0,0.1111111111111111,0.1111111111111111,0.0,,1.6111111111111107
148,5845,5864,5864,sloth-bear,spleen,sloth_bear_IGLV_23,22,20,2,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.07692307692307693,0.06993006993006994,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,,5.0
149,5855,5874,5874,sloth-bear,spleen,sloth_bear_IGLV_23,29,20,9,5,5,0,0,0,0,42,9,286,14 aa CDR1,0.10139860139860139,0.06993006993006994,0.03146853146853147,0.11904761904761904,0.11904761904761904,0.0,0.0,0.0,0.0,,1.111111111111111
150,5876,5895,5895,sloth-bear,spleen,sloth_bear_IGLV_23,33,30,3,7,7,0,0,0,0,42,9,286,14 aa CDR1,0.11538461538461539,0.1048951048951049,0.01048951048951049,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,,5.0
151,5896,5916,5916,sloth-bear,spleen,sloth_bear_IGLV_23,32,26,6,4,3,1,9,9,0,42,9,286,14 aa CDR1,0.11188811188811189,0.09090909090909091,0.02097902097902098,0.09523809523809523,0.07142857142857142,0.023809523809523808,1.0,1.0,0.0,1.5,2.1666666666666665
152,5929,5949,5949,sloth-bear,spleen,sloth_bear_IGLV_23,18,16,2,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.06293706293706294,0.055944055944055944,0.006993006993006993,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,4.0
153,5953,5973,5973,sloth-bear,spleen,sloth_bear_IGLV_23,19,15,4,0,0,0,2,2,0,42,9,286,14 aa CDR1,0.06643356643356643,0.05244755244755245,0.013986013986013986,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,,1.875
154,5965,5985,5985,sloth-bear,spleen,sloth_bear_IGLV_23,24,18,6,1,1,0,1,0,1,42,9,286,14 aa CDR1,0.08391608391608392,0.06293706293706294,0.02097902097902098,0.023809523809523808,0.023809523809523808,0.0,0.1111111111111111,0.0,0.1111111111111111,,1.5
155,6005,6025,6025,sloth-bear,spleen,sloth_bear_IGLV_23,36,25,11,4,3,1,0,0,0,42,9,286,14 aa CDR1,0.1258741258741259,0.08741258741258741,0.038461538461538464,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.0,0.0,0.0,1.5,1.1363636363636362
156,6062,6082,6082,sloth-bear,spleen,sloth_bear_IGLV_23,33,24,9,6,5,1,3,3,0,42,9,286,14 aa CDR1,0.11538461538461539,0.08391608391608392,0.03146853146853147,0.14285714285714285,0.11904761904761904,0.023809523809523808,0.3333333333333333,0.3333333333333333,0.0,2.5,1.3333333333333333
157,6073,6093,6093,sloth-bear,spleen,sloth_bear_IGLV_23,26,24,2,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.09090909090909091,0.08391608391608392,0.006993006993006993,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,6.0
158,6104,6124,6124,sloth-bear,spleen,sloth_bear_IGLV_23,30,20,10,2,1,1,1,0,1,42,9,285,14 aa CDR1,0.10526315789473684,0.07017543859649122,0.03508771929824561,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.1111111111111111,0.0,0.1111111111111111,0.5,1.0
159,6205,6225,6225,sloth-bear,spleen,sloth_bear_IGLV_23,20,15,5,5,4,1,0,0,0,42,9,286,14 aa CDR1,0.06993006993006994,0.05244755244755245,0.017482517482517484,0.11904761904761904,0.09523809523809523,0.023809523809523808,0.0,0.0,0.0,2.0,1.5
160,6207,6227,6227,sloth-bear,spleen,sloth_bear_IGLV_23,32,27,5,2,2,0,1,1,0,42,9,286,14 aa CDR1,0.11188811188811189,0.0944055944055944,0.017482517482517484,0.047619047619047616,0.047619047619047616,0.0,0.1111111111111111,0.1111111111111111,0.0,,2.7
161,6226,6246,6246,sloth-bear,spleen,sloth_bear_IGLV_23,29,22,7,6,6,0,2,1,1,42,9,285,14 aa CDR1,0.10175438596491228,0.07719298245614035,0.02456140350877193,0.14285714285714285,0.14285714285714285,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,,1.5714285714285712
162,6248,6268,6268,sloth-bear,spleen,sloth_bear_IGLV_23,28,24,4,3,3,0,2,2,0,42,9,287,14 aa CDR1,0.0975609756097561,0.08362369337979095,0.013937282229965157,0.07142857142857142,0.07142857142857142,0.0,0.2222222222222222,0.2222222222222222,0.0,,3.0000000000000004
163,6301,6321,6321,sloth-bear,spleen,sloth_bear_IGLV_23,31,24,7,8,8,0,2,1,1,42,9,286,14 aa CDR1,0.10839160839160839,0.08391608391608392,0.024475524475524476,0.19047619047619047,0.19047619047619047,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,,1.7142857142857144
164,6321,6341,6341,sloth-bear,spleen,sloth_bear_IGLV_23,24,20,4,3,3,0,2,2,0,42,9,286,14 aa CDR1,0.08391608391608392,0.06993006993006994,0.013986013986013986,0.07142857142857142,0.07142857142857142,0.0,0.2222222222222222,0.2222222222222222,0.0,,2.5
165,6362,6382,6382,sloth-bear,spleen,sloth_bear_IGLV_23,17,15,2,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.05944055944055944,0.05244755244755245,0.006993006993006993,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,3.75
166,6378,6398,6398,sloth-bear,spleen,sloth_bear_IGLV_23,20,15,5,3,1,2,0,0,0,42,9,286,14 aa CDR1,0.06993006993006994,0.05244755244755245,0.017482517482517484,0.07142857142857142,0.023809523809523808,0.047619047619047616,0.0,0.0,0.0,0.25,1.5
167,6422,6442,6442,sloth-bear,spleen,sloth_bear_IGLV_23,28,21,7,6,6,0,2,1,1,42,9,285,14 aa CDR1,0.09824561403508772,0.07368421052631578,0.02456140350877193,0.14285714285714285,0.14285714285714285,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,,1.4999999999999996
168,6488,6508,6508,sloth-bear,spleen,sloth_bear_IGLV_23,35,25,10,4,3,1,0,0,0,42,9,286,14 aa CDR1,0.12237762237762238,0.08741258741258741,0.03496503496503497,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.0,0.0,0.0,1.5,1.25
169,6530,6550,6550,sloth-bear,spleen,sloth_bear_IGLV_23,12,8,4,1,0,1,0,0,0,42,9,286,14 aa CDR1,0.04195804195804196,0.027972027972027972,0.013986013986013986,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,1.0
170,6539,6559,6559,sloth-bear,spleen,sloth_bear_IGLV_23,17,13,4,0,0,0,1,0,1,42,9,286,14 aa CDR1,0.05944055944055944,0.045454545454545456,0.013986013986013986,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,,1.6249999999999998
171,6561,6581,6581,sloth-bear,spleen,sloth_bear_IGLV_23,11,8,3,1,1,0,1,1,0,42,9,286,14 aa CDR1,0.038461538461538464,0.027972027972027972,0.01048951048951049,0.023809523809523808,0.023809523809523808,0.0,0.1111111111111111,0.1111111111111111,0.0,,1.3333333333333333
172,6595,6615,6615,sloth-bear,spleen,sloth_bear_IGLV_23,24,21,3,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.08391608391608392,0.07342657342657342,0.01048951048951049,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,3.4999999999999996
173,6625,6645,6645,sloth-bear,spleen,sloth_bear_IGLV_23,30,24,6,2,2,0,1,1,0,42,9,286,14 aa CDR1,0.1048951048951049,0.08391608391608392,0.02097902097902098,0.047619047619047616,0.047619047619047616,0.0,0.1111111111111111,0.1111111111111111,0.0,,2.0
174,6627,6647,6647,sloth-bear,spleen,sloth_bear_IGLV_23,34,28,6,9,8,1,3,3,0,42,9,286,14 aa CDR1,0.11888111888111888,0.0979020979020979,0.02097902097902098,0.21428571428571427,0.19047619047619047,0.023809523809523808,0.3333333333333333,0.3333333333333333,0.0,4.0,2.333333333333333
175,6629,6649,6649,sloth-bear,spleen,sloth_bear_IGLV_23,28,19,9,7,5,2,1,0,1,42,9,286,14 aa CDR1,0.0979020979020979,0.06643356643356643,0.03146853146853147,0.16666666666666666,0.11904761904761904,0.047619047619047616,0.1111111111111111,0.0,0.1111111111111111,1.25,1.0555555555555554
176,6660,6680,6680,sloth-bear,spleen,sloth_bear_IGLV_23,39,29,10,3,3,0,2,2,0,42,9,286,14 aa CDR1,0.13636363636363635,0.10139860139860139,0.03496503496503497,0.07142857142857142,0.07142857142857142,0.0,0.2222222222222222,0.2222222222222222,0.0,,1.4499999999999997
177,6680,6700,6700,sloth-bear,spleen,sloth_bear_IGLV_23,25,19,6,4,4,0,5,4,1,42,9,285,14 aa CDR1,0.08771929824561403,0.06666666666666667,0.021052631578947368,0.09523809523809523,0.09523809523809523,0.0,0.5555555555555556,0.4444444444444444,0.1111111111111111,,1.5833333333333333
178,6724,6744,6744,sloth-bear,spleen,sloth_bear_IGLV_23,46,39,7,6,4,2,0,0,0,42,9,286,14 aa CDR1,0.16083916083916083,0.13636363636363635,0.024475524475524476,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,1.0,2.7857142857142856
